time;Auvergne-Rhône-Alpes;Bourgogne-Franche-Comté;Bretagne;Centre-Val de Loire;Corsica;Grand Est;Hauts-de-France;Normandie;Nouvelle-Aquitaine;Occitanie;Pays de la Loire;Provence-Alpes-Côte d’Azur;Île-de-France
2015-06-25;21.12;21.12;21.12;21.12;21.8;21.12;21.12;21.12;21.12;21.12;21.12;21.12;21.12
2015-06-26;22.630000000000003;22.630000000000003;22.630000000000003;22.630000000000003;23.55;22.630000000000003;22.630000000000003;22.630000000000003;22.630000000000003;22.630000000000003;22.630000000000003;22.630000000000003;22.630000000000003
2015-06-27;22.08;22.08;22.08;22.08;20.6;22.08;22.08;22.08;22.08;22.08;22.08;22.08;22.08
2015-06-28;22.47;22.47;22.47;22.47;21.6;22.47;22.47;22.47;22.47;22.47;22.47;22.47;22.47
2015-06-29;23.34;23.34;23.34;23.34;21.9;23.34;23.34;23.34;23.34;23.34;23.34;23.34;23.34
2015-06-30;25.15;25.15;25.15;25.15;26.8;25.15;25.15;25.15;25.15;25.15;25.15;25.15;25.15
2015-07-01;26.28;26.28;26.28;26.28;28.45;26.28;26.28;26.28;26.28;26.28;26.28;26.28;26.28
2015-07-02;25.76;25.76;25.76;25.76;25.55;25.76;25.76;25.76;25.76;25.76;25.76;25.76;25.76
2015-07-03;26.83;26.83;26.83;26.83;27.65;26.83;26.83;26.83;26.83;26.83;26.83;26.83;26.83
2015-07-04;27.26;27.26;27.26;27.26;27.55;27.26;27.26;27.26;27.26;27.26;27.26;27.26;27.26
2015-07-05;25.35;25.35;25.35;25.35;23.65;25.35;25.35;25.35;25.35;25.35;25.35;25.35;25.35
2015-07-06;24.9;24.9;24.9;24.9;24.05;24.9;24.9;24.9;24.9;24.9;24.9;24.9;24.9
2015-07-07;25.110000000000003;25.110000000000003;25.110000000000003;25.110000000000003;24.05;25.110000000000003;25.110000000000003;25.110000000000003;25.110000000000003;25.110000000000003;25.110000000000003;25.110000000000003;25.110000000000003
2015-07-08;21.89;21.89;21.89;21.89;19.2;21.89;21.89;21.89;21.89;21.89;21.89;21.89;21.89
2015-07-09;20.99;20.99;20.99;20.99;19.15;20.99;20.99;20.99;20.99;20.99;20.99;20.99;20.99
2015-07-10;22.87;22.87;22.87;22.87;22.3;22.87;22.87;22.87;22.87;22.87;22.87;22.87;22.87
2015-07-11;23.78;23.78;23.78;23.78;22.1;23.78;23.78;23.78;23.78;23.78;23.78;23.78;23.78
2015-07-12;22.77;22.77;22.77;22.77;19.75;22.77;22.77;22.77;22.77;22.77;22.77;22.77;22.77
2015-07-13;22.9;22.9;22.9;22.9;21.0;22.9;22.9;22.9;22.9;22.9;22.9;22.9;22.9
2015-07-14;23.62;23.62;23.62;23.62;21.25;23.62;23.62;23.62;23.62;23.62;23.62;23.62;23.62
2015-07-15;24.49;24.49;24.49;24.49;23.9;24.49;24.49;24.49;24.49;24.49;24.49;24.49;24.49
2015-07-16;25.75;25.75;25.75;25.75;26.25;25.75;25.75;25.75;25.75;25.75;25.75;25.75;25.75
2015-07-17;25.75;25.75;25.75;25.75;24.75;25.75;25.75;25.75;25.75;25.75;25.75;25.75;25.75
2015-07-18;24.910000000000004;24.910000000000004;24.910000000000004;24.910000000000004;24.5;24.910000000000004;24.910000000000004;24.910000000000004;24.910000000000004;24.910000000000004;24.910000000000004;24.910000000000004;24.910000000000004
2015-07-19;24.42;24.42;24.42;24.42;22.9;24.42;24.42;24.42;24.42;24.42;24.42;24.42;24.42
2015-07-20;24.99;24.99;24.99;24.99;23.5;24.99;24.99;24.99;24.99;24.99;24.99;24.99;24.99
2015-07-21;25.94;25.94;25.94;25.94;24.7;25.94;25.94;25.94;25.94;25.94;25.94;25.94;25.94
2015-07-22;24.640000000000004;24.640000000000004;24.640000000000004;24.640000000000004;22.1;24.640000000000004;24.640000000000004;24.640000000000004;24.640000000000004;24.640000000000004;24.640000000000004;24.640000000000004;24.640000000000004
2015-07-23;23.75;23.75;23.75;23.75;21.25;23.75;23.75;23.75;23.75;23.75;23.75;23.75;23.75
2015-07-24;23.980000000000004;23.980000000000004;23.980000000000004;23.980000000000004;21.8;23.980000000000004;23.980000000000004;23.980000000000004;23.980000000000004;23.980000000000004;23.980000000000004;23.980000000000004;23.980000000000004
2015-07-25;21.57;21.57;21.57;21.57;19.1;21.57;21.57;21.57;21.57;21.57;21.57;21.57;21.57
2015-07-26;20.25;20.25;20.25;20.25;18.1;20.25;20.25;20.25;20.25;20.25;20.25;20.25;20.25
2015-07-27;21.65;21.65;21.65;21.65;19.450000000000003;21.65;21.65;21.65;21.65;21.65;21.65;21.65;21.65
2015-07-28;20.44;20.44;20.44;20.44;18.55;20.44;20.44;20.44;20.44;20.44;20.44;20.44;20.44
2015-07-29;20.18;20.18;20.18;20.18;18.5;20.18;20.18;20.18;20.18;20.18;20.18;20.18;20.18
2015-07-30;19.21;19.21;19.21;19.21;17.85;19.21;19.21;19.21;19.21;19.21;19.21;19.21;19.21
2015-07-31;19.33;19.33;19.33;19.33;17.15;19.33;19.33;19.33;19.33;19.33;19.33;19.33;19.33
2015-08-01;20.32;20.32;20.32;20.32;19.7;20.32;20.32;20.32;20.32;20.32;20.32;20.32;20.32
2015-08-02;22.020000000000003;22.020000000000003;22.020000000000003;22.020000000000003;22.4;22.020000000000003;22.020000000000003;22.020000000000003;22.020000000000003;22.020000000000003;22.020000000000003;22.020000000000003;22.020000000000003
2015-08-03;24.56;24.56;24.56;24.56;25.4;24.56;24.56;24.56;24.56;24.56;24.56;24.56;24.56
2015-08-04;22.83;22.83;22.83;22.83;21.05;22.83;22.83;22.83;22.83;22.83;22.83;22.83;22.83
2015-08-05;24.000000000000004;24.000000000000004;24.000000000000004;24.000000000000004;23.0;24.000000000000004;24.000000000000004;24.000000000000004;24.000000000000004;24.000000000000004;24.000000000000004;24.000000000000004;24.000000000000004
2015-08-06;25.16;25.16;25.16;25.16;23.25;25.16;25.16;25.16;25.16;25.16;25.16;25.16;25.16
2015-08-07;25.78;25.78;25.78;25.78;22.95;25.78;25.78;25.78;25.78;25.78;25.78;25.78;25.78
2015-08-08;23.49;23.49;23.49;23.49;20.55;23.49;23.49;23.49;23.49;23.49;23.49;23.49;23.49
2015-08-09;21.910000000000004;21.910000000000004;21.910000000000004;21.910000000000004;19.95;21.910000000000004;21.910000000000004;21.910000000000004;21.910000000000004;21.910000000000004;21.910000000000004;21.910000000000004;21.910000000000004
2015-08-10;21.95;21.95;21.95;21.95;21.35;21.95;21.95;21.95;21.95;21.95;21.95;21.95;21.95
2015-08-11;23.57;23.57;23.57;23.57;23.5;23.57;23.57;23.57;23.57;23.57;23.57;23.57;23.57
2015-08-12;25.46;25.46;25.46;25.46;26.0;25.46;25.46;25.46;25.46;25.46;25.46;25.46;25.46
2015-08-13;23.9;23.9;23.9;23.9;23.05;23.9;23.9;23.9;23.9;23.9;23.9;23.9;23.9
2015-08-14;20.99;20.99;20.99;20.99;18.9;20.99;20.99;20.99;20.99;20.99;20.99;20.99;20.99
2015-08-15;19.07;19.07;19.07;19.07;17.549999999999997;19.07;19.07;19.07;19.07;19.07;19.07;19.07;19.07
2015-08-16;18.33;18.33;18.33;18.33;17.15;18.33;18.33;18.33;18.33;18.33;18.33;18.33;18.33
2015-08-17;18.99;18.99;18.99;18.99;18.1;18.99;18.99;18.99;18.99;18.99;18.99;18.99;18.99
2015-08-18;19.079999999999995;19.079999999999995;19.079999999999995;19.079999999999995;17.65;19.079999999999995;19.079999999999995;19.079999999999995;19.079999999999995;19.079999999999995;19.079999999999995;19.079999999999995;19.079999999999995
2015-08-19;19.51;19.51;19.51;19.51;19.05;19.51;19.51;19.51;19.51;19.51;19.51;19.51;19.51
2015-08-20;20.76;20.76;20.76;20.76;19.9;20.76;20.76;20.76;20.76;20.76;20.76;20.76;20.76
2015-08-21;22.41;22.41;22.41;22.41;22.65;22.41;22.41;22.41;22.41;22.41;22.41;22.41;22.41
2015-08-22;22.84;22.84;22.84;22.84;23.5;22.84;22.84;22.84;22.84;22.84;22.84;22.84;22.84
2015-08-23;20.65;20.65;20.65;20.65;20.35;20.65;20.65;20.65;20.65;20.65;20.65;20.65;20.65
2015-08-24;19.17;19.17;19.17;19.17;18.05;19.17;19.17;19.17;19.17;19.17;19.17;19.17;19.17
2015-08-25;18.83;18.83;18.83;18.83;18.0;18.83;18.83;18.83;18.83;18.83;18.83;18.83;18.83
2015-08-26;21.39;21.39;21.39;21.39;22.05;21.39;21.39;21.39;21.39;21.39;21.39;21.39;21.39
2015-08-27;21.12;21.12;21.12;21.12;20.1;21.12;21.12;21.12;21.12;21.12;21.12;21.12;21.12
2015-08-28;21.680000000000003;21.680000000000003;21.680000000000003;21.680000000000003;20.950000000000003;21.680000000000003;21.680000000000003;21.680000000000003;21.680000000000003;21.680000000000003;21.680000000000003;21.680000000000003;21.680000000000003
2015-08-29;23.630000000000003;23.630000000000003;23.630000000000003;23.630000000000003;24.25;23.630000000000003;23.630000000000003;23.630000000000003;23.630000000000003;23.630000000000003;23.630000000000003;23.630000000000003;23.630000000000003
2015-08-30;24.6;24.6;24.6;24.6;26.35;24.6;24.6;24.6;24.6;24.6;24.6;24.6;24.6
2015-08-31;23.82;23.82;23.82;23.82;23.4;23.82;23.82;23.82;23.82;23.82;23.82;23.82;23.82
2015-09-01;20.67;20.67;20.67;20.67;18.75;20.67;20.67;20.67;20.67;20.67;20.67;20.67;20.67
2015-09-02;18.62;18.62;18.62;18.62;16.85;18.62;18.62;18.62;18.62;18.62;18.62;18.62;18.62
2015-09-03;17.89;17.89;17.89;17.89;16.6;17.89;17.89;17.89;17.89;17.89;17.89;17.89;17.89
2015-09-04;17.24;17.24;17.24;17.24;15.1;17.24;17.24;17.24;17.24;17.24;17.24;17.24;17.24
2015-09-05;16.689999999999998;16.689999999999998;16.689999999999998;16.689999999999998;15.4;16.689999999999998;16.689999999999998;16.689999999999998;16.689999999999998;16.689999999999998;16.689999999999998;16.689999999999998;16.689999999999998
2015-09-06;16.47;16.47;16.47;16.47;15.6;16.47;16.47;16.47;16.47;16.47;16.47;16.47;16.47
2015-09-07;16.45;16.45;16.45;16.45;15.6;16.45;16.45;16.45;16.45;16.45;16.45;16.45;16.45
2015-09-08;17.48;17.48;17.48;17.48;16.85;17.48;17.48;17.48;17.48;17.48;17.48;17.48;17.48
2015-09-09;18.320000000000004;18.320000000000004;18.320000000000004;18.320000000000004;18.05;18.320000000000004;18.320000000000004;18.320000000000004;18.320000000000004;18.320000000000004;18.320000000000004;18.320000000000004;18.320000000000004
2015-09-10;18.6;18.6;18.6;18.6;19.05;18.6;18.6;18.6;18.6;18.6;18.6;18.6;18.6
2015-09-11;18.58;18.58;18.58;18.58;18.75;18.58;18.58;18.58;18.58;18.58;18.58;18.58;18.58
2015-09-12;19.15;19.15;19.15;19.15;18.3;19.15;19.15;19.15;19.15;19.15;19.15;19.15;19.15
2015-09-13;18.35;18.35;18.35;18.35;16.7;18.35;18.35;18.35;18.35;18.35;18.35;18.35;18.35
2015-09-14;17.5;17.5;17.5;17.5;16.1;17.5;17.5;17.5;17.5;17.5;17.5;17.5;17.5
2015-09-15;16.73;16.73;16.73;16.73;15.95;16.73;16.73;16.73;16.73;16.73;16.73;16.73;16.73
2015-09-16;19.76;19.76;19.76;19.76;18.6;19.76;19.76;19.76;19.76;19.76;19.76;19.76;19.76
2015-09-17;17.65;17.65;17.65;17.65;16.05;17.65;17.65;17.65;17.65;17.65;17.65;17.65;17.65
2015-09-18;16.39;16.39;16.39;16.39;14.9;16.39;16.39;16.39;16.39;16.39;16.39;16.39;16.39
2015-09-19;16.16;16.16;16.16;16.16;15.5;16.16;16.16;16.16;16.16;16.16;16.16;16.16;16.16
2015-09-20;15.919999999999998;15.919999999999998;15.919999999999998;15.919999999999998;14.4;15.919999999999998;15.919999999999998;15.919999999999998;15.919999999999998;15.919999999999998;15.919999999999998;15.919999999999998;15.919999999999998
2015-09-21;15.94;15.94;15.94;15.94;15.45;15.94;15.94;15.94;15.94;15.94;15.94;15.94;15.94
2015-09-22;15.800000000000002;15.800000000000002;15.800000000000002;15.800000000000002;14.95;15.800000000000002;15.800000000000002;15.800000000000002;15.800000000000002;15.800000000000002;15.800000000000002;15.800000000000002;15.800000000000002
2015-09-23;14.470000000000002;14.470000000000002;14.470000000000002;14.470000000000002;13.85;14.470000000000002;14.470000000000002;14.470000000000002;14.470000000000002;14.470000000000002;14.470000000000002;14.470000000000002;14.470000000000002
2015-09-24;15.32;15.32;15.32;15.32;14.0;15.32;15.32;15.32;15.32;15.32;15.32;15.32;15.32
2015-09-25;15.95;15.95;15.95;15.95;15.4;15.95;15.95;15.95;15.95;15.95;15.95;15.95;15.95
2015-09-26;15.99;15.99;15.99;15.99;15.1;15.99;15.99;15.99;15.99;15.99;15.99;15.99;15.99
2015-09-27;15.9;15.9;15.9;15.9;15.4;15.9;15.9;15.9;15.9;15.9;15.9;15.9;15.9
2015-09-28;15.68;15.68;15.68;15.68;15.35;15.68;15.68;15.68;15.68;15.68;15.68;15.68;15.68
2015-09-29;15.25;15.25;15.25;15.25;14.95;15.25;15.25;15.25;15.25;15.25;15.25;15.25;15.25
2015-09-30;15.570000000000002;15.570000000000002;15.570000000000002;15.570000000000002;15.9;15.570000000000002;15.570000000000002;15.570000000000002;15.570000000000002;15.570000000000002;15.570000000000002;15.570000000000002;15.570000000000002
2015-10-01;14.11;14.11;14.11;14.11;13.8;14.11;14.11;14.11;14.11;14.11;14.11;14.11;14.11
2015-10-02;13.81;13.81;13.81;13.81;13.05;13.81;13.81;13.81;13.81;13.81;13.81;13.81;13.81
2015-10-03;14.489999999999998;14.489999999999998;14.489999999999998;14.489999999999998;13.3;14.489999999999998;14.489999999999998;14.489999999999998;14.489999999999998;14.489999999999998;14.489999999999998;14.489999999999998;14.489999999999998
2015-10-04;14.090000000000003;14.090000000000003;14.090000000000003;14.090000000000003;13.15;14.090000000000003;14.090000000000003;14.090000000000003;14.090000000000003;14.090000000000003;14.090000000000003;14.090000000000003;14.090000000000003
2015-10-05;17.380000000000003;17.380000000000003;17.380000000000003;17.380000000000003;17.4;17.380000000000003;17.380000000000003;17.380000000000003;17.380000000000003;17.380000000000003;17.380000000000003;17.380000000000003;17.380000000000003
2015-10-06;17.93;17.93;17.93;17.93;17.799999999999997;17.93;17.93;17.93;17.93;17.93;17.93;17.93;17.93
2015-10-07;15.74;15.74;15.74;15.74;14.85;15.74;15.74;15.74;15.74;15.74;15.74;15.74;15.74
2015-10-08;14.38;14.38;14.38;14.38;12.85;14.38;14.38;14.38;14.38;14.38;14.38;14.38;14.38
2015-10-09;13.73;13.73;13.73;13.73;12.4;13.73;13.73;13.73;13.73;13.73;13.73;13.73;13.73
2015-10-10;14.16;14.16;14.16;14.16;12.8;14.16;14.16;14.16;14.16;14.16;14.16;14.16;14.16
2015-10-11;13.970000000000002;13.970000000000002;13.970000000000002;13.970000000000002;13.4;13.970000000000002;13.970000000000002;13.970000000000002;13.970000000000002;13.970000000000002;13.970000000000002;13.970000000000002;13.970000000000002
2015-10-12;13.49;13.49;13.49;13.49;13.05;13.49;13.49;13.49;13.49;13.49;13.49;13.49;13.49
2015-10-13;12.330000000000002;12.330000000000002;12.330000000000002;12.330000000000002;10.8;12.330000000000002;12.330000000000002;12.330000000000002;12.330000000000002;12.330000000000002;12.330000000000002;12.330000000000002;12.330000000000002
2015-10-14;9.62;9.62;9.62;9.62;8.3;9.62;9.62;9.62;9.62;9.62;9.62;9.62;9.62
2015-10-15;8.68;8.68;8.68;8.68;8.05;8.68;8.68;8.68;8.68;8.68;8.68;8.68;8.68
2015-10-16;8.47;8.47;8.47;8.47;7.0;8.47;8.47;8.47;8.47;8.47;8.47;8.47;8.47
2015-10-17;9.9;9.9;9.9;9.9;10.05;9.9;9.9;9.9;9.9;9.9;9.9;9.9;9.9
2015-10-18;11.36;11.36;11.36;11.36;10.8;11.36;11.36;11.36;11.36;11.36;11.36;11.36;11.36
2015-10-19;12.3;12.3;12.3;12.3;11.4;12.3;12.3;12.3;12.3;12.3;12.3;12.3;12.3
2015-10-20;11.73;11.73;11.73;11.73;11.2;11.73;11.73;11.73;11.73;11.73;11.73;11.73;11.73
2015-10-21;11.14;11.14;11.14;11.14;10.25;11.14;11.14;11.14;11.14;11.14;11.14;11.14;11.14
2015-10-22;12.28;12.28;12.28;12.28;12.95;12.28;12.28;12.28;12.28;12.28;12.28;12.28;12.28
2015-10-23;13.02;13.02;13.02;13.02;12.5;13.02;13.02;13.02;13.02;13.02;13.02;13.02;13.02
2015-10-24;13.43;13.43;13.43;13.43;13.3;13.43;13.43;13.43;13.43;13.43;13.43;13.43;13.43
2015-10-25;13.330000000000002;13.330000000000002;13.330000000000002;13.330000000000002;13.15;13.330000000000002;13.330000000000002;13.330000000000002;13.330000000000002;13.330000000000002;13.330000000000002;13.330000000000002;13.330000000000002
2015-10-26;13.98;13.98;13.98;13.98;14.25;13.98;13.98;13.98;13.98;13.98;13.98;13.98;13.98
2015-10-27;14.669999999999998;14.669999999999998;14.669999999999998;14.669999999999998;14.6;14.669999999999998;14.669999999999998;14.669999999999998;14.669999999999998;14.669999999999998;14.669999999999998;14.669999999999998;14.669999999999998
2015-10-28;13.39;13.39;13.39;13.39;12.75;13.39;13.39;13.39;13.39;13.39;13.39;13.39;13.39
2015-10-29;12.45;12.45;12.45;12.45;12.4;12.45;12.45;12.45;12.45;12.45;12.45;12.45;12.45
2015-10-30;13.3;13.3;13.3;13.3;13.7;13.3;13.3;13.3;13.3;13.3;13.3;13.3;13.3
2015-10-31;13.470000000000002;13.470000000000002;13.470000000000002;13.470000000000002;13.85;13.470000000000002;13.470000000000002;13.470000000000002;13.470000000000002;13.470000000000002;13.470000000000002;13.470000000000002;13.470000000000002
2015-11-01;12.749999999999998;12.749999999999998;12.749999999999998;12.749999999999998;12.75;12.749999999999998;12.749999999999998;12.749999999999998;12.749999999999998;12.749999999999998;12.749999999999998;12.749999999999998;12.749999999999998
2015-11-02;12.37;12.37;12.37;12.37;12.25;12.37;12.37;12.37;12.37;12.37;12.37;12.37;12.37
2015-11-03;13.349999999999998;13.349999999999998;13.349999999999998;13.349999999999998;13.6;13.349999999999998;13.349999999999998;13.349999999999998;13.349999999999998;13.349999999999998;13.349999999999998;13.349999999999998;13.349999999999998
2015-11-04;14.22;14.22;14.22;14.22;14.85;14.22;14.22;14.22;14.22;14.22;14.22;14.22;14.22
2015-11-05;14.1;14.1;14.1;14.1;14.85;14.1;14.1;14.1;14.1;14.1;14.1;14.1;14.1
2015-11-06;15.31;15.31;15.31;15.31;17.15;15.31;15.31;15.31;15.31;15.31;15.31;15.31;15.31
2015-11-07;15.79;15.79;15.79;15.79;17.05;15.79;15.79;15.79;15.79;15.79;15.79;15.79;15.79
2015-11-08;14.689999999999998;14.689999999999998;14.689999999999998;14.689999999999998;15.5;14.689999999999998;14.689999999999998;14.689999999999998;14.689999999999998;14.689999999999998;14.689999999999998;14.689999999999998;14.689999999999998
2015-11-09;14.97;14.97;14.97;14.97;15.2;14.97;14.97;14.97;14.97;14.97;14.97;14.97;14.97
2015-11-10;13.64;13.64;13.64;13.64;12.8;13.64;13.64;13.64;13.64;13.64;13.64;13.64;13.64
2015-11-11;12.05;12.05;12.05;12.05;11.85;12.05;12.05;12.05;12.05;12.05;12.05;12.05;12.05
2015-11-12;12.03;12.03;12.03;12.03;13.05;12.03;12.03;12.03;12.03;12.03;12.03;12.03;12.03
2015-11-13;11.849999999999998;11.849999999999998;11.849999999999998;11.849999999999998;12.5;11.849999999999998;11.849999999999998;11.849999999999998;11.849999999999998;11.849999999999998;11.849999999999998;11.849999999999998;11.849999999999998
2015-11-14;11.19;11.19;11.19;11.19;9.7;11.19;11.19;11.19;11.19;11.19;11.19;11.19;11.19
2015-11-15;12.06;12.06;12.06;12.06;11.05;12.06;12.06;12.06;12.06;12.06;12.06;12.06;12.06
2015-11-16;11.55;11.55;11.55;11.55;11.6;11.55;11.55;11.55;11.55;11.55;11.55;11.55;11.55
2015-11-17;12.749999999999998;12.749999999999998;12.749999999999998;12.749999999999998;14.2;12.749999999999998;12.749999999999998;12.749999999999998;12.749999999999998;12.749999999999998;12.749999999999998;12.749999999999998;12.749999999999998
2015-11-18;14.310000000000002;14.310000000000002;14.310000000000002;14.310000000000002;14.85;14.310000000000002;14.310000000000002;14.310000000000002;14.310000000000002;14.310000000000002;14.310000000000002;14.310000000000002;14.310000000000002
2015-11-19;14.080000000000002;14.080000000000002;14.080000000000002;14.080000000000002;14.8;14.080000000000002;14.080000000000002;14.080000000000002;14.080000000000002;14.080000000000002;14.080000000000002;14.080000000000002;14.080000000000002
2015-11-20;13.73;13.73;13.73;13.73;13.3;13.73;13.73;13.73;13.73;13.73;13.73;13.73;13.73
2015-11-21;8.66;8.66;8.66;8.66;7.65;8.66;8.66;8.66;8.66;8.66;8.66;8.66;8.66
2015-11-22;5.15;5.15;5.15;5.15;4.55;5.15;5.15;5.15;5.15;5.15;5.15;5.15;5.15
2015-11-23;4.0200000000000005;4.0200000000000005;4.0200000000000005;4.0200000000000005;2.4;4.0200000000000005;4.0200000000000005;4.0200000000000005;4.0200000000000005;4.0200000000000005;4.0200000000000005;4.0200000000000005;4.0200000000000005
2015-11-24;4.300000000000001;4.300000000000001;4.300000000000001;4.300000000000001;3.5;4.300000000000001;4.300000000000001;4.300000000000001;4.300000000000001;4.300000000000001;4.300000000000001;4.300000000000001;4.300000000000001
2015-11-25;7.789999999999999;7.789999999999999;7.789999999999999;7.789999999999999;9.2;7.789999999999999;7.789999999999999;7.789999999999999;7.789999999999999;7.789999999999999;7.789999999999999;7.789999999999999;7.789999999999999
2015-11-26;7.709999999999999;7.709999999999999;7.709999999999999;7.709999999999999;8.35;7.709999999999999;7.709999999999999;7.709999999999999;7.709999999999999;7.709999999999999;7.709999999999999;7.709999999999999;7.709999999999999
2015-11-27;6.0;6.0;6.0;6.0;6.95;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0
2015-11-28;7.140000000000001;7.140000000000001;7.140000000000001;7.140000000000001;8.35;7.140000000000001;7.140000000000001;7.140000000000001;7.140000000000001;7.140000000000001;7.140000000000001;7.140000000000001;7.140000000000001
2015-11-29;9.21;9.21;9.21;9.21;11.1;9.21;9.21;9.21;9.21;9.21;9.21;9.21;9.21
2015-11-30;10.41;10.41;10.41;10.41;11.2;10.41;10.41;10.41;10.41;10.41;10.41;10.41;10.41
2015-12-01;9.87;9.87;9.87;9.87;10.2;9.87;9.87;9.87;9.87;9.87;9.87;9.87;9.87
2015-12-02;7.6800000000000015;7.6800000000000015;7.6800000000000015;7.6800000000000015;6.75;7.6800000000000015;7.6800000000000015;7.6800000000000015;7.6800000000000015;7.6800000000000015;7.6800000000000015;7.6800000000000015;7.6800000000000015
2015-12-03;7.05;7.05;7.05;7.05;6.15;7.05;7.05;7.05;7.05;7.05;7.05;7.05;7.05
2015-12-04;8.959999999999999;8.959999999999999;8.959999999999999;8.959999999999999;9.25;8.959999999999999;8.959999999999999;8.959999999999999;8.959999999999999;8.959999999999999;8.959999999999999;8.959999999999999;8.959999999999999
2015-12-05;8.34;8.34;8.34;8.34;5.75;8.34;8.34;8.34;8.34;8.34;8.34;8.34;8.34
2015-12-06;10.61;10.61;10.61;10.61;9.4;10.61;10.61;10.61;10.61;10.61;10.61;10.61;10.61
2015-12-07;10.68;10.68;10.68;10.68;10.0;10.68;10.68;10.68;10.68;10.68;10.68;10.68;10.68
2015-12-08;10.38;10.38;10.38;10.38;9.85;10.38;10.38;10.38;10.38;10.38;10.38;10.38;10.38
2015-12-09;8.690000000000001;8.690000000000001;8.690000000000001;8.690000000000001;7.05;8.690000000000001;8.690000000000001;8.690000000000001;8.690000000000001;8.690000000000001;8.690000000000001;8.690000000000001;8.690000000000001
2015-12-10;6.08;6.08;6.08;6.08;4.9;6.08;6.08;6.08;6.08;6.08;6.08;6.08;6.08
2015-12-11;7.449999999999998;7.449999999999998;7.449999999999998;7.449999999999998;7.95;7.449999999999998;7.449999999999998;7.449999999999998;7.449999999999998;7.449999999999998;7.449999999999998;7.449999999999998;7.449999999999998
2015-12-12;7.609999999999999;7.609999999999999;7.609999999999999;7.609999999999999;8.65;7.609999999999999;7.609999999999999;7.609999999999999;7.609999999999999;7.609999999999999;7.609999999999999;7.609999999999999;7.609999999999999
2015-12-13;7.7;7.7;7.7;7.7;6.800000000000001;7.7;7.7;7.7;7.7;7.7;7.7;7.7;7.7
2015-12-14;8.32;8.32;8.32;8.32;7.1;8.32;8.32;8.32;8.32;8.32;8.32;8.32;8.32
2015-12-15;9.7;9.7;9.7;9.7;9.35;9.7;9.7;9.7;9.7;9.7;9.7;9.7;9.7
2015-12-16;11.16;11.16;11.16;11.16;11.35;11.16;11.16;11.16;11.16;11.16;11.16;11.16;11.16
2015-12-17;11.459999999999996;11.459999999999996;11.459999999999996;11.459999999999996;12.0;11.459999999999996;11.459999999999996;11.459999999999996;11.459999999999996;11.459999999999996;11.459999999999996;11.459999999999996;11.459999999999996
2015-12-18;11.23;11.23;11.23;11.23;11.4;11.23;11.23;11.23;11.23;11.23;11.23;11.23;11.23
2015-12-19;11.000000000000002;11.000000000000002;11.000000000000002;11.000000000000002;11.6;11.000000000000002;11.000000000000002;11.000000000000002;11.000000000000002;11.000000000000002;11.000000000000002;11.000000000000002;11.000000000000002
2015-12-20;11.91;11.91;11.91;11.91;12.05;11.91;11.91;11.91;11.91;11.91;11.91;11.91;11.91
2015-12-21;11.28;11.28;11.28;11.28;11.0;11.28;11.28;11.28;11.28;11.28;11.28;11.28;11.28
2015-12-22;11.09;11.09;11.09;11.09;10.55;11.09;11.09;11.09;11.09;11.09;11.09;11.09;11.09
2015-12-23;11.079999999999998;11.079999999999998;11.079999999999998;11.079999999999998;11.0;11.079999999999998;11.079999999999998;11.079999999999998;11.079999999999998;11.079999999999998;11.079999999999998;11.079999999999998;11.079999999999998
2015-12-24;11.16;11.16;11.16;11.16;10.45;11.16;11.16;11.16;11.16;11.16;11.16;11.16;11.16
2015-12-25;11.05;11.05;11.05;11.05;10.25;11.05;11.05;11.05;11.05;11.05;11.05;11.05;11.05
2015-12-26;10.459999999999996;10.459999999999996;10.459999999999996;10.459999999999996;9.95;10.459999999999996;10.459999999999996;10.459999999999996;10.459999999999996;10.459999999999996;10.459999999999996;10.459999999999996;10.459999999999996
2015-12-27;9.87;9.87;9.87;9.87;9.6;9.87;9.87;9.87;9.87;9.87;9.87;9.87;9.87
2015-12-28;9.9;9.9;9.9;9.9;9.5;9.9;9.9;9.9;9.9;9.9;9.9;9.9;9.9
2015-12-29;9.7;9.7;9.7;9.7;10.15;9.7;9.7;9.7;9.7;9.7;9.7;9.7;9.7
2015-12-30;8.96;8.96;8.96;8.96;9.4;8.96;8.96;8.96;8.96;8.96;8.96;8.96;8.96
2015-12-31;9.56;9.56;9.56;9.56;9.9;9.56;9.56;9.56;9.56;9.56;9.56;9.56;9.56
2016-01-01;8.14;8.14;8.14;8.14;7.1;8.14;8.14;8.14;8.14;8.14;8.14;8.14;8.14
2016-01-02;9.490000000000002;9.490000000000002;9.490000000000002;9.490000000000002;9.5;9.490000000000002;9.490000000000002;9.490000000000002;9.490000000000002;9.490000000000002;9.490000000000002;9.490000000000002;9.490000000000002
2016-01-03;7.95;7.95;7.95;7.95;7.9;7.95;7.95;7.95;7.95;7.95;7.95;7.95;7.95
2016-01-04;8.780000000000001;8.780000000000001;8.780000000000001;8.780000000000001;8.600000000000001;8.780000000000001;8.780000000000001;8.780000000000001;8.780000000000001;8.780000000000001;8.780000000000001;8.780000000000001;8.780000000000001
2016-01-05;7.83;7.83;7.83;7.83;7.6;7.83;7.83;7.83;7.83;7.83;7.83;7.83;7.83
